head,tail,sentence,time,head_code,tail_code,src,relation
博世科,国轩高科,博世科公告，近日，公司与国轩高科股份有限公司（简称“国轩高科”）的控股公司柳州国轩电池有限公司（简称“柳州国轩”）共同签署了《新能源电池回收利用合作框架协议》，双方拟在新能源电池回收领域建立长期战略合作关系，共同推进该领域产教...,2022-10-31 18:14:00,300422.SZ,002074.SZ,10jqka,合作
百普赛斯,南京高科,百普赛斯公告，股东闫长伟、王妙春、南京高科新浚拟合计减持不超4.125%,2022-10-31 18:06:00,301080,600064.SH,10jqka,被减持
大港股份,国泰君安,大港股份今日涨停，成交额22.60亿元，换手率23.42%，华鑫证券宁波分公司净买入5258.13万，国泰君安证券南京太平南路营业部净买入4378.40万,2022-10-31 16:31:00,002077.SZ,601211.SH,10jqka,同涨
先达股份,江山股份,先达股份、江山股份等公司归母净利润同比增幅甚至超过200%,2022-10-29 04:35:00,603086.SH,600389.SH,10jqka,同行
三超新材,奥普特,三超新材、奥普特共计5家QFII持有，数量居首,2022-10-29 03:29:00,300554.SZ,688686,10jqka,同行
连云港,上港集团,据连云港发布的消息，10月29日，连云港港、上港集团深化战略合作备忘录与新设立公司合资协议签约仪式举行,2022-10-29 18:40:00,601008.SH,600018.SH,10jqka,合作
连云港,上港集团,据悉，连云港港与上港集团2021年12月正式签署《战略合作协议》，双方合作由此步入快车道,2022-10-29 18:40:00,601008.SH,600018.SH,10jqka,合作
光大证券,方正证券,不过，光大证券和方正证券2家净利实现了正增长,2022-10-29 14:35:00,601788.SH,601901.SH,10jqka,同行
洛阳玻璃,福莱特,港股光伏太阳能股震荡下挫，洛阳玻璃股份跌9%，协鑫科技跌超4%，新特能源、福莱特玻璃、信义玻璃跌超3%,2022-10-28 11:04:00,600876.SH,601865.SH,10jqka,同跌
大唐发电,华能国际,港股电力板块持续走弱，大唐发电、中国电力跌超7%，华能国际电力跌超6%，华润电力跌超5%,2022-10-28 11:03:00,601991.SH,600011,10jqka,同跌
中国铝业,江西铜业,港股金属与采矿板块走低，马鞍山钢铁股份跌超6%，金川国际跌超5%，中国铝业跌超4%，五矿资源、江西铜业股份跌超3%,2022-10-28 10:54:00,601600.SH,600362.SH,10jqka,同跌
广汽集团,比亚迪,港股汽车股持续走弱，小鹏汽车跌10%，蔚来汽车、理想汽车、广汽集团、比亚迪股份均跌超6%,2022-10-28 10:39:00,601238.SH,002594.SZ,10jqka,同跌
药明康德,凯莱英,港股CXO概念盘初拉升，药明生物涨近6%，药明康德涨超3%，金斯瑞生物科技、凯莱英等跟涨,2022-10-28 09:48:00,603259.SH,002821.SZ,10jqka,同涨
九华旅游,中青旅,景点及旅游板块异动拉升，九华旅游涨超5%，长白山、中青旅等跟涨,2022-10-28 09:39:00,603199.SH,600138.SH,10jqka,同涨
广汽集团,长城汽车,港股汽车板块跌幅扩大，蔚来跌超5%，理想汽车跌近5%，广汽集团跌超3%，吉利汽车、长城汽车跌近2%,2022-10-28 09:36:00,601238.SH,601633.SH,10jqka,同跌
药明康德,凯莱英,港股制药板块走高，药明康德、和黄医药、中国中药涨超2%，凯莱英、康哲药业等跟涨,2022-10-28 09:35:00,603259.SH,002821.SZ,10jqka,同涨
广汽集团,比亚迪,港股新能源汽车股午后持续走低，小鹏汽车跌超14%，理想汽车跌超10%，蔚来汽车、广汽集团跌近10%，比亚迪股份跌近9%，吉利汽车跌近6%,2022-10-28 13:47:00,601238.SH,002594.SZ,10jqka,同跌
张家界,西藏旅游,景点及旅游概念板块异动拉升，长白山涨停，张家界、西藏旅游、九华山等跟涨,2022-10-27 10:38:00,000430.SZ,600749.SH,10jqka,同涨
明冠新材,金辰股份,HJT电池概念异动拉升，宇邦新材涨超9%，明冠新材、金辰股份、晶澳科技等跟涨,2022-10-27 09:32:00,688560,603396.SH,10jqka,同涨
中国平安,中国太保,港股内险股多数高开，复星国际、友邦保险、中国太平、众安在线涨近3%，中国平安、中国太保等跟涨,2022-10-27 09:31:00,601318.SH,601601.SH,10jqka,同涨
国脉科技,国新文化,教育概念板块开盘活跃，科德教育、国脉科技开盘涨超4%，国新文化、豆神教育等跟涨,2022-10-27 09:27:00,002093.SZ,600636.SH,10jqka,同涨
工商银行,建设银行,数据显示，截至10月26日收盘，工商银行、建设银行总市值均超1万亿元，分别位居银行板块总市值排名的第一、第二位,2022-10-27 07:10:00,601398.SH,601939,10jqka,同行
东方雨虹,东方财富,隆基绿能、东方雨虹、东方财富分别净买入3.98亿元、2.44亿元、2.22亿元,2022-10-27 17:30:00,002271.SZ,300059.SZ,10jqka,同涨
富临精工,江特电机,富临精工公告，公司与宜春市人民政府、江西特种电机股份有限公司（简称“江特电机”）于近日签署《战略合作框架协议》，三方发挥各自优势，共同构建新型锂盐全产业链体系,2022-10-27 17:04:00,300432.SZ,002176.SZ,10jqka,合作
药明康德,大唐发电,恒指收涨0.72%，报15427.94点；恒生科技指数收涨1.11%，报2989.18点；生物科技、金属与采矿板块走高，电力板块、汽车板块走低；药明康德收涨超7%，公司第三季度净利润27.4亿元，同比增长209.11%；大唐发电跌近30%，公司第三季度净亏损6.36亿元,2022-10-27 16:09:00,603259.SH,601991.SH,10jqka,同涨
同花顺,东兴证券,同花顺iFinD数据显示，今年以来共计10家上市券商新董事长走马上任，具体是：东兴证券李娟、...,2022-10-26 06:34:00,300033.SZ,601198.SH,10jqka,同行
振华新材,孚能科技,振华新材公告，公司与孚能科技签订战略合作协议,2022-10-26 20:31:00,688707,688567,10jqka,合作
孚能科技,振华新材,协议内容包括：孚能科技拟向振华新材采...,2022-10-26 20:31:00,688567,688707,10jqka,被供应
振华新材,孚能科技,振华新材公告，公司与孚能科技签订战略合作协议,2022-10-26 20:31:00,688707,688567,10jqka,合作
孚能科技,振华新材,协议内容包括：孚能科技拟向振华新材采...,2022-10-26 20:31:00,688567,688707,10jqka,合作
潍柴重机,新天然气,潍柴重机披露重大资产重组预案，公司拟通过向控股股东潍柴集团、西港创新、培新天然气及冠亚基金发行股份的方式，收购潍柴西港新能源动力有限公司（简称“西港新能源”）100%股权，交易价格尚未确定,2022-10-26 19:58:00,000880.SZ,603393.SH,10jqka,被增持
协鑫能科,恺英网络,从溢价率来看，当日共有5只股票溢价成交，其中流金岁月、协鑫能科、恺英网络位居前3位，溢价率分别为29.11%、9.94%、9.93%,2022-10-26 19:39:00,002015.SZ,002517.SZ,10jqka,同行
东方财富,天齐锂业,东方财富、天齐锂业、隆基绿能分别获净买入3.34亿元、2.67亿元、2.22亿元,2022-10-26 17:30:00,300059.SZ,002466.SZ,10jqka,同涨
明冠新材,京山轻机,HJT电池概念异动拉升，晶澳科技涨超6%，明冠新材、京山轻机、TCL中环等跟涨,2022-10-26 13:13:00,688560,000821.SZ,10jqka,同涨
康希诺,君实生物,港股生物科技板块走低，再鼎医药跌近7%，康希诺生物跌近5%，药明生物跌超2%，君实生物逆市涨超4%,2022-10-25 10:18:00,688185,688180,10jqka,同涨
佩蒂股份,中宠股份,宠物经济概念股早盘走低，佩蒂股份跌超13%，中宠股份、源飞宠物、浙江正特、益客食品等跌超4%,2022-10-25 10:14:00,300673.SZ,002891.SZ,10jqka,同跌
三角防务,盟升电子,国防军工板块异动拉升，三角防务涨超13%，航亚科技、铖昌科技、盟升电子、思科瑞等跟涨,2022-10-25 10:03:00,300775.SZ,688311,10jqka,同涨
中远海能,中远海控,港股海运板块走高，东方海外国际涨超4%，中远海能涨超3%，太平洋航运、中远海控等跟涨,2022-10-25 09:58:00,600026.SH,601919.SH,10jqka,同涨
金风科技,福莱特,港股绿色电力板块走低，金风科技跌近7%，信义能源、福莱特玻璃跌超5%，新特能源等跟跌,2022-10-25 09:40:00,002202.SZ,601865.SH,10jqka,同跌
长城汽车,比亚迪,港股汽车股走低，理想汽车跌超6%，蔚来汽车、零跑汽车跌超3%，吉利汽车、长城汽车、比亚迪股份跌超2%,2022-10-25 09:33:00,601633.SH,002594.SZ,10jqka,同跌
迈瑞医疗,泸州老窖,隆基绿能、迈瑞医疗、泸州老窖分别净买入5.37亿元、3.88亿元、2.95亿元,2022-10-25 17:30:00,300760.SZ,000568.SZ,10jqka,增持
包钢股份,北方稀土,包钢股份公告，拟将供应北方稀土的稀土精矿价格调整为不含税37230元/吨（干量，REO=50%），REO每增减1%，不含税价格增减744.60元/吨（干量），从2022年7月1日起执行,2022-10-25 16:13:00,600010.SH,600111.SH,10jqka,供应
君实生物,康希诺,恒指收跌0.1%，报15165.59点；恒生科技指数收涨2.96%，报28874.79点；航空公司、汽车零配件、风电板块走高，物管股、保险板块走低；君实生物涨超20%，公司新冠口服药VV116多项国际多中心注册临床研究正在进行；康希诺生物尾盘拉升涨近9%，消息面...,2022-10-25 16:09:00,688180,688185,10jqka,同涨
南方航空,中国国航,港股航空公司板块持续走高，中国南方航空股份、中国国航涨近4%，国泰航空涨超2%,2022-10-25 14:34:00,600029.SH,601111.SH,10jqka,同涨
华海药业,君实生物,华海药业在互动平台表示，华奥泰目前正在积极寻找海内外合作机会，目前国内已与君实生物、应世生物等达成战略合作，海外也有潜在的合作方正在积极沟通跟进中,2022-10-25 12:58:00,600521.SH,688180,10jqka,合作
比亚迪,广汽集团,港股汽车股跌幅扩大，小鹏汽车跌超10%，蔚来汽车跌超7%，理想汽车跌近5%，比亚迪股份、吉利汽车、广汽集团跌超4%,2022-10-24 11:19:00,002594.SZ,601238.SH,10jqka,同跌
大唐发电,福莱特,港股绿色电力板块走低，华润电力跌近5%，中国电力跌超4%，大唐发电跌超3%，福莱特玻璃、新特能源跌超2%,2022-10-24 09:47:00,601991.SH,601865.SH,10jqka,同跌
天齐锂业,赣锋锂业,港股锂电池板块走高，天齐锂业涨近4%，赣锋锂业涨超3%,2022-10-24 09:40:00,002466.SZ,002460.SZ,10jqka,同涨
宝兰德,东方通,华为欧拉板块异动拉升，宝兰德20cm藏他，东方通、凯格精机、实益达、鼎阳科技等跟涨,2022-10-24 09:39:00,688058.SH,300379.SZ,10jqka,同涨
康希诺,君实生物,港股生物科技板块走高，永泰生物涨近9%，康希诺生物涨超5%，君实生物涨近5%,2022-10-24 09:39:00,688185,688180,10jqka,同涨
长城汽车,山东华鹏,24日四大证券报纸内容精华摘要有:上市银行再成调研热点，机构看业绩重模式；拟出资1000万元设立半导体公司，长城汽车布局芯片再落一子；山东华鹏拟易主转型，或将重组赫邦化工,2022-10-24 07:26:00,601633.SH,603021.SH,10jqka,同行
中国能建,东百集团,10月23日晚间，中国能建与东百集团两家“符合条件”的涉...,2022-10-24 07:08:00,601868,600693.SH,10jqka,合作
金固股份,比亚迪,金固股份公告，于近日收到深圳市比亚迪供应链管理有限公司的中标通知书，公司将作为比亚迪新能源轻卡项目的车轮供应商，为它的新一代新能源轻卡车型供货,2022-10-24 19:40:00,002488.SZ,002594.SZ,10jqka,供应
洛阳玻璃,天合光能,洛阳玻璃公告，本公司与天合光能及其8家子公司签署《采购合同》，自2022年11月1日至2024年10月31日期间，本公司向天合光能及其8家子公司累计供应约30GW的单玻、双玻光伏用钢化镀膜玻璃产品,2022-10-24 16:49:00,600876.SH,688599,10jqka,供应
红旗连锁,兴业银行,陆续披露的上市公司三季报显示，不列颠哥伦比亚省投资管理公司、挪威中央银行等增持红旗连锁，瑞银、高华、法国兴业银行和摩根士丹利抱团持有克明食品；中信里昂资产管理有限公司新进成为派...,2022-10-24 13:02:00,002697.SZ,601166.SH,10jqka,同行
宁德时代,英搏尔,其中，全球动力电池龙头宁德时代三季报EPS超出星矿一致预期的比例最高，达到22%；新能源电驱动总成龙头英搏尔...,2022-10-23 21:49:00,300750.SZ,300681.SZ,10jqka,同行
中国电信,中国联通,据新浪科技消息，三大运营商公布最新数据，其中中国移动、中国电信公布了2022年第三季度报告；而中国联通发布的是2022年9月份运营情况,2022-10-21 11:46:00,601728,600050.SH,10jqka,同行
甬金股份,航宇科技,企查查股权穿透显示，该公司由甬金股份、龙佰集团、航宇科技等共同持股,2022-10-21 10:15:00,603995,688239,10jqka,合作
华能国际,大唐发电,港股绿色电力板块持续拉升，华能国际电力股份涨近6%，信义能源涨超5%，华润电力涨超4%，大唐新能源、大唐发电涨超3%,2022-10-21 10:00:00,600011,601991.SH,10jqka,同涨
东方电气,华能国际,港股光热发电板块持续走高，中国能源建设涨超7%，东方电气涨近3%，华能国际电力股份等跟涨,2022-10-21 09:44:00,600875.SH,600011,10jqka,同涨
京东方,维信诺,在OLED屏幕方面，京东方继续为华为供货，维信诺则首次出现在Mate系列的供应商名单中,2022-10-21 07:28:00,000725.SZ,002387.SZ,10jqka,供应
宁德时代,科士达,宁德时代公告，公司于2022年4月20日召开的第三届董事会第三次会议审议通过《关于公司2022年度日常关联交易预计的议案》，公司及控股子公司预计2022年度将与上汽时代动力电池系统有限公司、宁德时代科士达科技有限公司等关联方发生日常关联交易不...,2022-10-21 19:45:00,300750.SZ,002518.SZ,10jqka,上级
麦格米特,宁德时代,麦格米特公告，公司控股子公司广东田津与宁德时代签订了框架采购合同,2022-10-21 18:53:00,002851.SZ,300750.SZ,10jqka,合作
福田汽车,亿华通,该公司由福田汽车、亿华通、博世（上海）创业投资有限公司等共同...,2022-10-20 10:29:00,600166.SH,688339,10jqka,合作
中远海能,中远海控,港股海运板块走低，中远海能、中远海控、东方海外国际跌超4%，海丰国际跌3.5%,2022-10-20 10:00:00,600026.SH,601919.SH,10jqka,同跌
比亚迪,赣锋锂业,港股特斯拉概念股走低，力劲科技、比亚迪股份跌近5%，赣锋锂业跌近4%，亿和控股、雅迪控股跌超3%,2022-10-20 09:39:00,002594.SZ,002460.SZ,10jqka,同跌
顺丰控股,圆通速递,据中证报，近日，A股两家头部快递公司顺丰控股、圆通速递发布2022年前三季度业绩预告及三季报,2022-10-20 07:48:00,002352.SZ,600233.SH,10jqka,同行
圆通速递,顺丰控股,其中，三季度，圆通速递盈利同比增幅达223.44%，顺丰控股预计盈利同比增幅超84%，盈利修复显著,2022-10-20 07:48:00,600233.SH,002352.SZ,10jqka,未知Unknown
莱尔科技,美的集团,莱尔科技公告，控股子公司广东意达于近日通过了美的集团旗下事业部的供应商评审，获得美的集团供应商编码，正式进入其供应商体系，并于近期开始向其供应电器面板表面的装饰控制薄膜产品,2022-10-20 17:46:00,688683,000333.SZ,10jqka,供应
平治信息,中国电信,平治信息公告，子公司深圳兆能为中国电信天翼网关4.0（无频无语音及无频型）集中采购项目（2022年度）遴选（第一次）项目的中标候选人之一，公司为标包1及标包2中标候选人，两个标包中标含税金额共计约为6400万元,2022-10-20 17:32:00,300571.SZ,601728,10jqka,供应
贵州茅台,伊利股份,贵州茅台、伊利股份、中国中免分别净卖出11.52亿元、7.35亿元、6.72亿元,2022-10-20 17:30:00,600519.SH,600887.SH,10jqka,未知Unknown
华贸物流,比亚迪,华贸物流公告，与比亚迪签署1亿元国际货物运输合同,2022-10-20 17:25:00,603128.SH,002594.SZ,10jqka,合作
秦安股份,新晨科技,秦安股份公告，近期收到了四川理想新晨科技有限公司关于发动机缸盖总成项目及缸体总成项目的扩产通知，公司于近日正式启动了理想新晨缸盖、缸体总成扩产项目的建设工作,2022-10-20 16:41:00,603758.SH,300542.SZ,10jqka,供应
双成药业,光大证券,双成药业今日涨停，成交额10.14亿元，换手率27.78%，盘后龙虎榜数据显示，光大证券宁波解放南路营业部净买入3958.78万，华鑫证券上海宛平南路营业部净买入1915.40万，1家机构专用席位净买入1690.98万元,2022-10-20 16:27:00,002693.SZ,601788.SH,10jqka,同涨
福田汽车,亿华通,股东信息显示，该公司由北汽福田汽车股份有限公司、北京亿华通科技...,2022-10-20 12:48:00,600166.SH,688339,10jqka,合作
天齐锂业,赣锋锂业,港股锂电池板块持续走高，天能动力涨幅扩大至11%，超威动力涨近5%，天齐锂业涨近3%，赣锋锂业涨超2%,2022-10-19 11:02:00,002466.SZ,002460.SZ,10jqka,同涨
赣锋锂业,天齐锂业,港股锂电池板块持续拉升，天能动力涨近5%，超威动力涨3.5%，赣锋锂业涨近3%，天齐锂业涨超2%,2022-10-19 10:28:00,002460.SZ,002466.SZ,10jqka,同涨
福莱特,大唐发电,港股绿色电力板块拉升，大唐新能源、龙源电力涨近3%，新特能源涨2%，福莱特玻璃、华润电力、大唐发电等跟涨,2022-10-19 09:42:00,601865.SH,601991.SH,10jqka,同涨
胜利股份,长春燃气,燃气板块异动下跌，ST浩源跌停，德龙汇能跌超5%，水发燃气、九丰能源、胜利股份、长春燃气等跟跌,2022-10-19 09:34:00,000407.SZ,600333.SH,10jqka,同跌
申万宏源,宏源证券,9月13日，申万宏源证券董事长储晓明离任，由刘健接任,2022-10-19 00:25:00,000166.SZ,000562.SZ,10jqka,同行
若羽臣,丽人丽妆,电商股盘中异动，若羽臣直线拉升封板，凯淳股份、青木股份、丽人丽妆、易点天下、值得买等纷纷大幅拉升,2022-10-18 10:08:00,003010,605136,10jqka,同涨
杭州银行,江苏银行,10月17日晚，杭州银行和江苏银行发布业绩预告,2022-10-18 00:18:00,600926.SH,600919.SH,10jqka,同行
新国都,中国联通,新国都在互动平台表示，近日公司与中国联通签署战略合作协议，发布了金融终端eSIM解决方案，首次推出基于eSIM技术的收款云音箱和收款POS,2022-10-18 22:41:00,300130.SZ,600050.SH,10jqka,合作
甬金股份,航宇科技,甬金股份公告，拟与龙佰集团股份有限公司、贵州航宇科技发展股份有限公司、焦作汇鸿钛金科技合伙企业（有限合伙）共同出资设立河南中源钛业有限公司（暂定名），投资建设“年产6万吨钛合金新材料项目”，项目计划总投资额约31.44亿元,2022-10-18 18:12:00,603995,688239,10jqka,合作
同兴环保,本钢板材,同兴环保公告，中标本钢板材炼铁总厂566m2烧结机烟气脱硫脱硝超低排放改造BOT工程项目，中标总价6.4亿元,2022-10-18 17:58:00,003027,000761.SZ,10jqka,供应
裕兴股份,中来股份,裕兴股份公告，与中来股份签订战略合作框架协议，自本协议生效之日起至2025年6月30日，中来股份向公司采购聚酯薄膜产品，预计本协议项下采购数量约为6.5亿平方米（约26万吨）,2022-10-18 17:46:00,300305.SZ,300393.SZ,10jqka,合作
贵州茅台,中国平安,贵州茅台、中国平安、隆基绿能分别获净卖出8.64亿元、2.58亿元、2.11亿元,2022-10-18 17:30:00,600519.SH,601318.SH,10jqka,未知Unknown
宝馨科技,连云港,宝馨科技在互动平台上称，连云港宝馨光电科技有限公司是公司专门从事光伏组件生产及销售的控股子公司，目前在建产能为500MW/年，预计明年1月底可实现投产,2022-10-18 14:08:00,002514.SZ,601008.SH,10jqka,上级
福莱特,华电国际,港股绿色电力板块持续下挫，福莱特玻璃、中国电力跌超3%，龙源电力、华润电力、华电国际电力股份跌近3%,2022-10-17 09:40:00,601865.SH,600027.SH,10jqka,同跌
东莞控股,深高速,东莞控股公告，拟投资建设莞深高速（含龙林高速）改扩建工程项目，项目估算总投资为177.48亿元，资本金比例为25%，由公司自筹解决，其余采用银行贷款等融资方式,2022-10-17 18:10:00,000828.SZ,600548.SH,10jqka,未知Unknown
中油工程,中国石油,中油工程公告，公司下属全资子公司中国石油工程建设有限公司（CPECC）与巴士拉能源公司签署伊拉克鲁迈拉油田Mishrif，Qurainat新建原油处理设施设计、采购、施工及试运投产服务合同，合同金额约3.86亿美元（约27.75亿元人民币）,2022-10-17 17:25:00,600339.SH,601857,10jqka,上级
国泰君安,中泰证券,据中国基金报，10月17日，易方达、南方、汇添富基金、国泰君安资管、中泰证券资管等多家基金、券商资管机构发布公告，拿出“真金白银”自购公司旗下权益类产品,2022-10-17 13:27:00,601211.SH,600918,10jqka,同行
科博达,珠海冠宇,具体到个股，下周解禁市值排名前3的是科博达、珠海冠宇、中国海油，...,2022-10-16 14:09:00,603786.SH,688772,10jqka,同行
东安动力,江淮汽车,东安动力消息，日前，公司首个江淮商用车市场项目——恺达X6搭载M16K+T18R动力总成项目在江淮汽车新港基地装配车间顺利实现样车点火，即将开始样车标定，项目计划2022年底进行冬季试验，2023年8月量产上市,2022-10-15 10:27:00,600178.SH,600418.SH,10jqka,供应
药明康德,复星医药,港股医药股涨幅持续扩大，微创医疗、金斯瑞生物科技涨超11%，药明康德涨超10%，药明生物涨超8%，复星医药涨超7%,2022-10-14 10:57:00,603259.SH,600196.SH,10jqka,同涨
圣龙股份,长城汽车,圣龙股份官微消息，合资公司华纳圣龙2020年下半年起，与长城汽车协同合作开拓乘用车领域，专门为乘用车制造硅油风扇离合器产品,2022-10-14 10:32:00,603178.SH,601633.SH,10jqka,合作
中国平安,中国人寿,港股内险股集体上涨，众安在线、中国平安涨超3%，中国太平、中国人寿涨近3%,2022-10-14 09:41:00,601318.SH,601628.SH,10jqka,同涨
双良节能,大全能源,双良节能涨1.38%，消息上，公司拟向大全能源采购多晶硅料共15.53万吨，预计采购金额约为470.56亿元,2022-10-14 09:31:00,600481.SH,688303,10jqka,同涨
成都银行,常熟银行,据中证报，10月13日晚间，成都银行、常熟银行率先发布2022年前三季度业绩快报，两家银行前三季度营业收入同比增速均超15%，净利润同比增速均超过25%,2022-10-14 07:27:00,601838.SH,601128.SH,10jqka,同行
长城汽车,比亚迪,港股汽车板块走高，零跑汽车涨超9%，长城汽车涨超5%，蔚来、吉利汽车、比亚迪股份涨超4%,2022-10-14 13:44:00,601633.SH,002594.SZ,10jqka,同涨
药明康德,康龙化成,港股CXO概念股早盘活跃，药明康德涨超6%，方大控股涨近6%，康龙化成涨超5%，药明生物涨近5%,2022-10-13 09:56:00,603259.SH,300759.SZ,10jqka,同涨
民生银行,中国化学,10月13日，中国民生银行与中国化学工程集团有限公司举行全面战略合作签约仪式，未来双方将继续加强全方位战略合作，充分发挥双方的专业优势，在项目工程建设、资负优化、司库和供应链金融平台、跨境金融等领域深化合作，携手共进、互利共赢，共...,2022-10-13 21:44:00,600016.SH,601117.SH,10jqka,合作
宝兰德,兴业证券,据宝兰德官微消息，近期，宝兰德再次接连中标多家金融机构，将持续为包括上海证券交易所、兴业证券、青岛农商银行、台州农商银行、稠州农商银行、民泰农商银行等提供全方位的技术服务支持，为高质量推进金融数字化转型再次护航,2022-10-13 18:13:00,688058.SH,601377.SH,10jqka,同行
陕天然气,贵州燃气,燃气板块持续拉升，水发燃气涨停，胜通能源涨超5%，德龙汇能、陕天然气、九丰能源、贵州燃气等跟涨,2022-10-13 14:42:00,002267.SZ,600903.SH,10jqka,同涨
中国石化,上海石化,据央视新闻，中国石化今天发布消息，我国首个万吨级48K大丝束碳纤维工程第一套国产线在中国石化上海石化碳纤维产业基地生产出合格产品，产品性能媲美国外同级别产品，质量达到国际先进水平,2022-10-13 13:30:00,600028.SH,600688.SH,10jqka,供应
康龙化成,昭衍新药,港股CXO概念走低，康龙化成、昭衍新药、金斯瑞生物科技跌超5%，药明生物跌超3%,2022-10-12 10:52:00,300759.SZ,603127.SH,10jqka,同跌
潍柴重机,新天然气,潍柴重机公告，拟以发行股份的方式购买潍柴控股集团有限公司、西港创新（香港）有限公司、培新天然气设备有限公司及冠亚（上海）股权投资基金合伙企业（有限合伙）所持潍柴西港新能源动力有限公司合计100%股权,2022-10-12 17:13:00,000880.SZ,603393.SH,10jqka,投资
比亚迪,长城汽车,港股汽车股持续拉升，理想汽车涨幅扩大至7%，小鹏汽车涨约5%，比亚迪股份、长城汽车涨约4%，蔚来汽车涨超1%,2022-10-12 14:31:00,002594.SZ,601633.SH,10jqka,同涨
福莱特,洛阳玻璃,港股光伏太阳能板块走低，协鑫新能源现跌超33%，水发兴业能源、协鑫科技跌近5%，福莱特玻璃、信义能源、洛阳玻璃股份跌超3%,2022-10-12 14:07:00,601865.SH,600876.SH,10jqka,同跌
大唐发电,华电国际,港股电力股逆市上扬，大唐发电涨超8%，华电国际电力股份涨超7%，中国电力、华润电力涨超5%,2022-10-11 10:54:00,601991.SH,600027.SH,10jqka,同涨
海泰发展,天健集团,据证券日报，10月10日，A股房地产板块高开，截至收盘，申万一级地产指数逆势微涨0.05%，其中海泰发展涨停，天健集团涨幅超过9%,2022-10-11 07:24:00,600082.SH,000090.SZ,10jqka,同涨
上汽集团,中远海控,10月9日晚，上汽总公司与中远海运集团同时宣布“交叉持股”深化合作，互相无偿划转持有的上汽集团和中远海控的股份,2022-10-11 05:48:00,600104.SH,601919.SH,10jqka,合作
众兴菌业,迈瑞医疗,海南椰岛：送检的53批次鹿龟酒的霉菌和酵母未出现超标情况；众兴菌业：前三季度实现净利润1.18亿元，同比增长342%；迈瑞医疗：预计第三季度净利润约28亿元，同比增长约20%,2022-10-11 19:30:00,002772.SZ,300760.SZ,10jqka,同行
宁德时代,国轩高科,天眼查显示，9月28日，铜陵市华创新材料有限公司发生工商变更，新增宁德时代全资子公司宁波梅山保税港区问鼎投资有限公司、国轩高科全资子公司合肥国轩高科动力能源有限公司等为股东,2022-10-11 17:30:00,300750.SZ,002074.SZ,10jqka,上级
国轩高科,苏美达,国轩高科公告，与苏美达签订战略合作协议，双方积极推进国内储能项目合作，着力开发大型集中式储能、移动电源车、电池银行等储能市场；双方积极推进在海外家储、工商业储能市场以及光柴储集成项目的深度合作,2022-10-11 16:17:00,002074.SZ,600710.SH,10jqka,合作
宁德时代,国轩高科,企查查APP显示，近日，铜陵市华创新材料有限公司发生工商变更，新增宁德时代全资子公司宁波梅山保税港区问鼎投资有限公司、国轩高科全资子公司合肥国轩高科动力能源有限公司等为股东,2022-10-11 14:23:00,300750.SZ,002074.SZ,10jqka,上级
中国国航,大唐发电,科网股、内房股下挫，航空股普跌，中国国航跌超8%；电力板块逆市上涨，大唐发电涨超8%,2022-10-11 12:01:00,601111.SH,601991.SH,10jqka,同涨
比亚迪,赣锋锂业,港股特斯拉概念股走低，比亚迪电子跌逾7%，力劲科技跌超6%，耐世特跌超5%，赣锋锂业跌近4%,2022-10-10 10:16:00,002594.SZ,002460.SZ,10jqka,同跌
中国能建,三峡能源,中国能建安徽院官微消息，近日，中国能建安徽院中标三峡能源安徽阜阳南部风光储基地项目储能系统EPC总承包工程,2022-10-10 10:12:00,601868,600905,10jqka,供应
天保基建,沙河股份,天保基建、沙河股份、保利发展等跟涨,2022-10-10 09:52:00,000965.SZ,000014.SZ,10jqka,同涨
日月股份,浙江新能,该公司由日月股份全资子公司日月重工（甘肃）有限公司、浙江新能共同...,2022-10-10 09:48:00,603218.SH,600032,10jqka,合作
东杰智能,宁德时代,东杰智能公告，近日，公司收到了宁德时代子公司时代吉利（四川）动力电池有限公司颁发的表彰证书，因在时代吉利项目表现突出，荣获“保投产”先进团队称号,2022-10-10 20:35:00,300486.SZ,300750.SZ,10jqka,供应
嘉元科技,宁德时代,嘉元科技公告，与宁德时代新能源科技股份有限公司签订《高端锂电铜箔采购合作意向备忘录》，就2023年全年宁德时代公司采购4.5微米及5微米高端锂电铜箔事项达成的意向性文件,2022-10-10 17:15:00,688388.SH,300750.SZ,10jqka,合作
正邦科技,大北农,正邦科技公告，9月30日，大北农发布了《关于解除江西正邦科技股份有限公司旗下部分控股子公司股权转让协议暨终止收购的公告》，大北农单方面解除了与公司的合作,2022-10-09 21:36:00,002157.SZ,002385,10jqka,合作
飞鹿股份,中国铁建,飞鹿股份10月9日公告，近日公司与中国铁建地产于北京市签署了《2022-2024年度防水集中采购合作协议》，双方就中国铁建地产全国区域各公司在建和即将开发的（包括但不限于中国铁建地产或中国铁建地产全国区域各公司全资、占股、代建等各类型）项...,2022-10-09 19:34:00,300665.SZ,601186,10jqka,合作
北方华创,京北方,"北方华创公告，关注到美国商务部工业和安全局（BIS）网站于当地时间2022年10月7日公布信息，将公司间接控股子公司北京北方华创磁电科技有限公司（BeijingNauraMagnetoelectricTechnologyCo.,Ltd.，简称“磁电科技”）等31家中国实体列入“未经核...",2022-10-09 17:03:00,002371.SZ,002987,10jqka,上级
