head,tail,sentence,time,head_code,tail_code,src,relation
长安汽车,宁德时代,据了解，阿维塔系长安汽车旗下品牌，由长安汽车、宁德时代、华为三家公司联合打造,2022-10-20 21:16:01,000625.SZ,300750.SZ,eastmoney,合作
平治信息,中国电信,【平治信息：预中标中国电信天翼网关4.0集采项目】平治信息(300571)10月20日晚间公告，子公司深圳兆能为中国电信天翼网关4.0(无频无语音及无频型)集中采购项目(2022年度)遴选(第一次)项目的中标候选人之一，公司为标包1及标包2中标候选人，两个标包中标含税金额共计约为6400万元,2022-10-20 17:40:38,300571.SZ,601728,eastmoney,供应
贵州茅台,伊利股份,贵州茅台、伊利股份、中国中免分别获净卖出11.52亿元、7.35亿元、6.72亿元,2022-10-20 17:31:06,600519.SH,600887.SH,eastmoney,未知Unknown
贵州茅台,伊利股份,贵州茅台、伊利股份、中国中免分别获净卖出11.52亿元、7.35亿元、6.72亿元,2022-10-20 17:30:04,600519.SH,600887.SH,eastmoney,未知Unknown
中国石化,中国石油,【中国石化：回购约1500万股A股，耗资6396万元】中国石油化工股份(00386.HK)在港交所发布公告，当日于上交所以每股4.25-4.28元人民币的价格回购约1500万股A股，耗资约6396万元人民币,2022-10-20 16:34:47,600028.SH,601857,eastmoney,增持
珠海冠宇,龙蟠科技,【与珠海冠宇签订12万吨磷酸铁锂协议，龙蟠科技：已有供货】龙蟠科技(603906.SH)与珠海冠宇(688772.SH)签订5年12万吨磷酸铁锂项目，龙蟠科技相关人士向财联社记者表示，在此之前，龙蟠科技已对其供货,2022-10-20 12:50:44,688772,603906.SH,eastmoney,合作
国联股份,新雷能,数据显示，剔除次新股后，今年股价创出历史新高、最新价较高点跌幅不足10%且从未涨停过的个股，只有19只，国联股份、新雷能等股价10年涨幅超过十倍,2022-10-20 12:35:38,603613.SH,300593.SZ,eastmoney,同涨
苏美达,美达股份,【苏美达：旗下能源公司承建的徐州地区27MW分布式光伏发电项目并网】近日，苏美达股份有限公司旗下能源公司承建的徐州地区27MW分布式光伏发电项目顺利并网,2022-10-19 11:48:53,600710.SH,000782.SZ,eastmoney,供应
融捷股份,天齐锂业,从锂矿板块三季度业绩预告看，融捷股份(002192.SZ)将代替天齐锂业(002466.SZ)成为板块“预增王”,2022-10-19 01:54:17,002192.SZ,002466.SZ,eastmoney,同行
粤水电,中国电建,【粤水电：联合中标5.04亿元工程】粤水电(002060)10月19日晚间公告，公司和中国电建集团中南勘测设计研究院有限公司、深圳市南华岩土工程有限公司组成的联合体为“稔平半岛至大亚湾供水工程设计采购施工总承包（EPC）”的中标单位，中标价为5.04亿元，其中公司承担的工程施工任务金额为4.87亿元，施工工期740日历天,2022-10-19 17:30:28,002060.SZ,601669.SH,eastmoney,合作
中国石化,中国石油,【中国石化：斥资7271万回购1700万股A股】中国石油化工股份(00386.HK)在港交所公告，当日斥资7271万元于上交所回购1700万股A股股份,2022-10-19 16:42:11,600028.SH,601857,eastmoney,未知Unknown
若羽臣,丽人丽妆,【电子商务板块异动，多股涨超5%】电商股盘中异动，若羽臣直线拉升封板，凯淳股份、青木股份、丽人丽妆、易点天下、值得买等纷纷大幅拉升,2022-10-18 10:08:44,003010,605136,eastmoney,同涨
东方航空,中国国航,【港股航空股集体上扬，中国东方航空涨近4%】截至发稿，中国东方航空股份(00670.HK)涨3.70%、中国国航(00753.HK)涨2.30%、北京首都机场股份(00694.HK)涨2.65%,2022-10-18 09:48:46,600115.SH,601111.SH,eastmoney,同涨
康缘药业,华润三九,数据显示，10月以来，机构已给予5只中药概念股“买入”评级，其中康缘药业、华润三九获分别获7家、6家机构看好,2022-10-18 21:35:27,600557.SH,000999.SZ,eastmoney,同行
星源材质,璞泰来,比如崔宸龙、杨锐文、丘栋荣、茅炜、王博等一众基金经理管理的基金产品进入星源材质(300568.SZ)、璞泰来(603659.SH)等新能源公司前十大流通股股东之列,2022-10-18 20:59:09,300568.SZ,603659.SH,eastmoney,同行
厦门钨业,厦钨新能,【厦门钨业：拟向厦钨新能新设子公司协议转让公司贮氢合金材料相关业务资产】厦门钨业(600549)10月18日晚间公告，公司控股子公司厦钨新能拟投资1亿元设立全资子公司氢能公司；公司拟向氢能公司以1.65亿元协议转让公司所持有的贮氢合金材料相关业务资产,2022-10-18 19:35:00,600549.SH,688778,eastmoney,上级
甬金股份,航宇科技,【甬金股份：拟合资投建年产6万吨钛合金新材料项目】甬金股份公告，拟与龙佰集团股份有限公司、贵州航宇科技发展股份有限公司、焦作汇鸿钛金科技合伙企业(有限合伙)共同出资设立河南中源钛业有限公司(暂定名)，投资建设“年产6万吨钛合金新材料项目”，项目计划总投资额约31.44亿元,2022-10-18 18:35:33,603995,688239,eastmoney,合作
裕兴股份,中来股份,【裕兴股份：与中来股份签订新能源光伏材料战略合作框架协议】裕兴股份(300305)10月18日晚间公告，公司与中来股份于当日签署了《战略合作框架协议》，全面深化新能源光伏材料方面的合作,2022-10-18 18:02:31,300305.SZ,300393.SZ,eastmoney,合作
贵州茅台,中国平安,贵州茅台、中国平安、隆基绿能分别获净卖出8.64亿元、2.58亿元、2.11亿元,2022-10-18 17:31:52,600519.SH,601318.SH,eastmoney,未知Unknown
贵州茅台,中国平安,贵州茅台、中国平安、隆基绿能分别获净卖出8.64亿元、2.58亿元、2.11亿元,2022-10-18 17:30:54,600519.SH,601318.SH,eastmoney,未知Unknown
新华联,华联控股,【东岳集团万吨PVDF全产业链项目投产】据新华联集团官微，10月17日，新华联控股旗下的东岳集团的万吨PVDF全产业链项目，包括新万吨PVDF、2万吨VDF项目及配套2.5万吨R142b、2万吨氟化氢，以及延链补链强链2万吨TFE、R32技改6万吨R22等项目，已建成投产,2022-10-18 12:26:26,000620.SZ,000036.SZ,eastmoney,未知Unknown
中油工程,中国电建,【光伏产业链需求旺盛，硅料大单频现】10月17日晚间，多家上市公司披露大额订单合同，包括中油工程、中国电建等央企,2022-10-17 21:36:34,600339.SH,601669.SH,eastmoney,同行
惠泰医疗,迪瑞医疗,【连续20%涨停，多只医药股发异动公告！这些公司前三季度业绩大增】10月17日A股医疗器械板块指数涨幅超过2.35%，惠泰医疗、迪瑞医疗、微电生理等20%涨停,2022-10-17 20:54:37,688617,300396.SZ,eastmoney,同涨
江苏银行,杭州银行,10月17日收盘后，江苏银行(600919.SH)和杭州银行(600926.SH)发布的业绩快报显示，今年前三季，两家银行归属于母公司股东的净利润同比增长超30%,2022-10-17 19:04:29,600919.SH,600926.SH,eastmoney,同行
国泰君安,中泰证券,至此，已有易方达基金、汇添富基金、南方基金、广发基金、嘉实基金、华夏基金、华安基金、国泰君安资管、中泰证券资管等10家机构在今日宣布自购旗下权益类基金，自购金额累计达9.4亿元,2022-10-17 18:08:34,601211.SH,600918,eastmoney,同行
中油工程,中国石油,【中油工程：子公司签订3.86亿美元EPCC承包合同】中油工程(600339)10月17日晚间公告，公司下属全资子公司中国石油工程建设有限公司(CPECC)与巴士拉能源公司签署伊拉克鲁迈拉油田Mishrif，Qurainat新建原油处理设施设计、采购、施工及试运投产服务合同，合同金额约3.86亿美元(约27.75亿元人民币),2022-10-17 17:39:28,600339.SH,601857,eastmoney,上级
泸州老窖,古井贡酒,【洋河、泸州老窖、古井贡酒前三季度业绩预增，第四季度成色将遭检验】10月14日晚，又有三家白酒企业披露了业绩预增公告,2022-10-16 11:22:53,000568.SZ,000596.SZ,eastmoney,同行
科博达,珠海冠宇,解禁市值方面，科博达、珠海冠宇2股解禁市值逾百亿，分别为241.24亿元、141.97亿元,2022-10-16 07:55:23,603786.SH,688772,eastmoney,同行
盘江股份,国机汽车,此外，中国海油、盘江股份和国机汽车等个股解禁市值均在30亿元以上,2022-10-16 07:55:23,600395.SH,600335.SH,eastmoney,同行
科博达,珠海冠宇,具体到个股，下周解禁市值排名前3的是科博达、珠海冠宇、中国海油，解禁市值分别为241.24亿元、141.97亿元、41.92亿元,2022-10-16 12:29:45,603786.SH,688772,eastmoney,同行
天齐锂业,赣锋锂业,【锂矿“双雄”前三季度业绩大幅预增，最大增幅超30倍】10月14日晚间，“锂矿双雄”天齐锂业和赣锋锂业双双交出了亮眼的2022年前三季度业绩预告,2022-10-15 10:27:22,002466.SZ,002460.SZ,eastmoney,同行
天齐锂业,赣锋锂业,天齐锂业预计前三季度净利152亿元-169亿元，同比增长2768.96%-3089.83%；赣锋锂业预计前三季度净利143亿元-153亿元，同比增长478.29%-518.73%,2022-10-15 10:27:22,002466.SZ,002460.SZ,eastmoney,同行
日出东方,连云港,【日出东方智能制造项目全面启动】10月12日，日出东方智能制造总体规划汇报会在连云港基地召开，余姚基地、顺德基地、洛阳基地线上同步参加，标志着日出东方智能制造项目正式启动,2022-10-15 19:58:13,603366.SH,601008.SH,eastmoney,合作
东鹏控股,中国建筑,【东鹏控股：东鹏科技创新又添一项“国际领先”技术成果】东鹏控股消息，10月13日，由江西省丰城市东鹏陶瓷有限公司、广东东鹏控股股份有限公司、清远纳福娜陶瓷有限公司、佛山市东鹏陶瓷有限公司联合完成的“复刻原生纹理效果陶瓷岩板关键技术研究及产业化”科技成果评价，经中国建筑材料联合会、江西省建筑材料工业联合会、中国轻工业陶瓷研究所、鉴定委员会专家组鉴定，项目成果整体技术居国际领先水平,2022-10-15 15:41:37,003012,601668,eastmoney,未知Unknown
宏昌科技,银宝山新,【午间公告：宏昌科技已复工复产；银宝山新获股东提供无息借款】①宏昌科技：公司所在区域已解除疫情防控临时管控，目前公司已复工复产,2022-10-14 11:58:57,301008,002786.SZ,eastmoney,供应
药明康德,复星医药,成分股中微创医疗、药明康德、复星医药等表现强势,2022-10-14 11:07:05,603259.SH,600196.SH,eastmoney,同跌
圣龙股份,长城汽车,【圣龙股份：合资公司电控硅油风扇离合器10月31日将量产】圣龙股份官微消息，合资公司华纳圣龙2020年下半年起，与长城汽车协同合作开拓乘用车领域，专门为乘用车制造硅油风扇离合器产品,2022-10-14 10:44:15,603178.SH,601633.SH,eastmoney,合作
上海电气,华谊集团,【上海电气华谊集团携手并进，推进四个“协同”】10月13日，上海电气集团董事长冷伟青会见了来访的华谊集团董事长刘训峰，双方就服务国家战略、增进业务交流、深化战略合作达成共识,2022-10-14 07:58:01,601727.SH,600623.SH,eastmoney,合作
上海电气,华谊集团,冷伟青表示，上海电气将充分挖掘自身在多元装备产业方面的优势，与华谊集团协同发展，推动产业链协同、研发协同、项目协同、股权协同，共同探索发展之路,2022-10-14 07:58:01,601727.SH,600623.SH,eastmoney,合作
成都银行,常熟银行,【涨幅第一名！原因找到了，前三季净利大增超三成】上市银行三季报即将出炉，成都银行、常熟银行率先预喜,2022-10-14 07:38:35,601838.SH,601128.SH,eastmoney,同涨
京东方,彩虹股份,13日，面板股所属申万二级行业光学光电子板块收涨0.01%，其中京东方A、彩虹股份等继续收涨,2022-10-14 07:38:31,000725.SZ,600707.SH,eastmoney,同涨
成都银行,常熟银行,【资产质量平稳，上市银行基本面向好】10月13日晚间，成都银行、常熟银行率先发布2022年前三季度业绩快报，两家银行前三季度营业收入同比增速均超15%，净利润同比增速均超过25%,2022-10-14 07:24:47,601838.SH,601128.SH,eastmoney,同行
冀中能源,金牛化工,【冀中能源：拟23.18亿元转让金牛化工56.04%股份】冀中能源公告，拟以协议方式将所持金牛化工56.04%的A股股份转让给公司股东河北高速公路集团有限公司，转让价格为6.08元/股，转让价款总额为23.18亿元,2022-10-14 17:15:31,000937.SZ,600722.SH,eastmoney,被增持
中国船舶,中国石油,【沪东中华造船建造能级和效率不断提升，再现同日两船开工】10月14日，中国船舶集团旗下沪东中华造船(集团)有限公司为中国石油国际事业有限公司建造的17.4万立方米大型液化天然气(LNG)运输船、为法国达飞海运集团建造的全球首批1.3万TEU液化天然气(LNG)双燃料动力超大型集装箱船同日开工，还有一艘为上海申能集团建造的8万立方米LNG船主船体实现结构成型,2022-10-14 16:20:07,600150.SH,601857,eastmoney,被供应
康希诺,药明康德,【恒生指数收涨1.21%，恒生科技指数涨1.55%】香港恒生指数收涨1.21%，恒生科技指数涨1.55%，生物医药、航空物流板块涨幅居前，科技股普涨，微创医疗涨超13%，康希诺生物涨超10%，药明康德涨近10%,2022-10-14 16:12:35,688185,603259.SH,eastmoney,同涨
长城汽车,比亚迪,港股汽车板块走高，零跑汽车涨超9%，长城汽车涨超5%，蔚来、吉利汽车、比亚迪股份涨超4%,2022-10-14 13:47:55,601633.SH,002594.SZ,eastmoney,同涨
东方通,中国联通,【东方通中标联通上海深度合成检测处置平台建设工程集成服务项目】近期，东方通中标2022年中国联通上海深度合成检测处置平台建设工程集成服务项目，依托对人工智能等技术的持续投入、项目实践经验积累、与产业链上下游伙伴紧密的合作关系，将有力保障上海联通深度合成检测处置平台的顺利建设，实现对深度合成文本、音视频等多样化数据的全面、精准、高效检测，建立完善的处置流程，维护网络空间良好生态,2022-10-14 12:23:50,300379.SZ,600050.SH,eastmoney,供应
凯中精密,比亚迪,【凯中精密：子公司通过弗迪电池供应商审核成为比亚迪供应商】凯中精密公告，全资子公司河源可顺近日收到比亚迪全资子公司弗迪电池关于河源可顺通过供应商审核成为比亚迪供应商的相关通知，本次审核的产品为应用于新能源汽车动力电池系统的busbar,2022-10-13 20:34:28,002823.SZ,002594.SZ,eastmoney,供应
天合光能,智慧能源,【天合光能：预计前三季净利同比增76%-115%】天合光能公告，预计前三季度净利润20.33亿元-24.85亿元，同比增加75.85%-114.92%；公司光伏组件出货量和销售收入较去年同期相比均有较大幅度增长，分布式智慧能源的各类型业务快速发展，出货量及销售量持续高速增长,2022-10-13 20:23:13,688599,600869.SH,eastmoney,未知Unknown
中国石化,上海石化,【国产“新材料之王”问世！我国自主研发大丝束碳纤维投产】中国石化今日宣布，10月10日，我国首个万吨级48K大丝束碳纤维工程第一套国产线在中国石化上海石化碳纤维产业基地投料开车并生产出合格产品，这标志中国石化大丝束碳纤维从关键技术突破、工业试生产、产业化成功走向规模化和关键装备本土化,2022-10-13 20:01:55,600028.SH,600688.SH,eastmoney,供应
陕天然气,贵州燃气,【燃气板块持续拉升，水发燃气涨停】燃气板块持续拉升，水发燃气涨停，胜通能源涨超5%，德龙汇能、陕天然气、九丰能源、贵州燃气等跟涨,2022-10-13 14:42:33,002267.SZ,600903.SH,eastmoney,同涨
中国石化,上海石化,【国内首套大丝束碳纤维生产线成功投产】今天(13日)，中国石化发布消息，我国首个万吨级48K大丝束碳纤维工程第一套国产线在中国石化上海石化碳纤维产业基地生产出合格产品，产品性能媲美国外同级别产品，质量达到国际先进水平,2022-10-13 13:36:40,600028.SH,600688.SH,eastmoney,供应
药明康德,中国铝业,另外，CRO板块逆市上涨，药明康德三季度净利翻倍，大涨超4%；美国考虑全面禁止进口俄罗斯铝，铝业股走强，中国铝业涨2.7%；电力股继续大涨；建材水泥、医美概念股、光伏股等股走强,2022-10-13 12:15:04,603259.SH,601600.SH,eastmoney,同涨
药明康德,招商银行,CRO板块逆势上涨，药明康德三季度净利翻倍涨超4%；铝业股走强；电力股继续大涨；大型科技股走弱，哔哩哔哩跌超7%续创历史新低，京东跌超3%；内房股、物管股集体下挫，碧桂园服务跌超8%；内银股继续受压，招商银行跌超4%；国际油价下跌，石油股走弱,2022-10-13 12:03:25,603259.SH,600036.SH,eastmoney,同涨
申万宏源,宏源证券,【要求赔偿损失！百亿私募把券商等中介机构告了，原因曝光】近期申万宏源证券的一则公告，披露了百亿私募映雪投资起诉申万宏源证券承销保荐有限责任公司等证券虚假陈述责任纠纷案的基本情况，涉及“19华晨05”债券,2022-10-12 08:19:46,000166.SZ,000562.SZ,eastmoney,纠纷
中矿资源,德方纳米,10月11日晚，天华净超(300390)、中矿资源(002738)、德方纳米(300769)等锂电上游公司披露三季报预告，这些公司所处环节从锂矿一直延伸到正极材料，依赖原材料市场价格高居不下，上述公司前三季度业绩分别实现5-8倍暴增,2022-10-12 08:19:42,002738.SZ,300769.SZ,eastmoney,同行
潞安环能,平煤股份,焦煤首推山西焦煤、潞安环能、平煤股份,2022-10-12 08:16:58,601699.SH,601666.SH,eastmoney,同行
五粮液,贵州茅台,主力资金方面，板块今日遭抛售规模居首，其中五粮液、贵州茅台分别遭主力净流出4.3亿元、3.1亿元,2022-10-12 22:11:35,000858.SZ,600519.SH,eastmoney,同行
上汽集团,宁德时代,【上汽飞凡首款“车电分离”新能源汽车将于10月底开始交付】上汽集团旗下飞凡汽车CEO吴冰日前表示，上汽集团联合中石油、中石化、宁德时代等公司，在换电生态中建立的换电网络，是为了将来在换电生态中做更多的投资和服务,2022-10-12 21:57:48,600104.SH,300750.SZ,eastmoney,合作
比亚迪,国轩高科,【国家电投1.4GWh储能电池与350MW，PCS项目开标，比亚迪、国轩高科等预中标】国家电投新源智储2022年度储能设备第二次框架招标结果与10日公示，此次共框架招标包含采购容量和备用容量，其中采购储能电池预制舱700MWh、备用700MWh，合计1.4GWh；采购1500V，2.5MW储能变流器70套、备用70套，合计350MW,2022-10-12 17:51:50,002594.SZ,002074.SZ,eastmoney,供应
比亚迪,长城汽车,港股汽车股持续拉升，理想汽车涨幅扩大至7%，小鹏汽车涨约5%，比亚迪股份、长城汽车涨约4%，蔚来汽车涨超1%,2022-10-12 14:31:13,002594.SZ,601633.SH,eastmoney,同涨
大唐发电,华电国际,【港股电力股逆市上扬，大唐发电涨超8%】港股电力股逆市上扬，大唐发电涨超8%，华电国际电力股份涨超7%，中国电力、华润电力涨超5%,2022-10-11 10:54:37,601991.SH,600027.SH,eastmoney,同涨
大唐发电,华能国际,港股电力股上扬，大唐发电、中国电力涨超3%，华润电力涨约3%，华能国际电力涨超1%,2022-10-11 09:42:24,601991.SH,600011,eastmoney,同涨
川仪股份,广汇能源,此外，上市公司发布的回购股权公告中，也透露了基金重仓股的变化，丘栋荣、傅鹏博等知名基金经理均已调仓换股，分别大举增持川仪股份、广汇能源,2022-10-11 07:55:49,603100.SH,600256.SH,eastmoney,增持
宁德时代,亿纬锂能,以宁德时代、亿纬锂能为代表的电池企业，在克服上游原材料涨价等困难后，交出了超出预期的三季报预告,2022-10-11 07:20:02,300750.SZ,300014.SZ,eastmoney,同行
宁德时代,东吴证券,宁德时代获5家机构青睐，东吴证券给予其目标价711元，该股最新收盘价为416.30元,2022-10-11 20:41:39,300750.SZ,601555.SH,eastmoney,未知Unknown
泰坦股份,均胜电子,【多股涨停，这一板块成A股新主线，“宁王”市值重回万亿，新能源赛道反弹】盘面上，三季报业绩预增股纷纷走强，泰坦股份、均胜电子、双环科技等多股涨停,2022-10-11 18:09:31,003036,600699.SH,eastmoney,同涨
维科技术,天赐材料,多个新能源细分赛道集体反弹，锂电池、储能等方向领涨，维科技术、天赐材料等多股涨停,2022-10-11 18:09:31,600152.SH,002709.SZ,eastmoney,同涨
中国国航,大唐发电,恒指跌2.23%，恒生科技指数跌3.55%，航空股、软件股跌幅居前，哔哩哔哩、中国国航跌超9%，美团跌超6%，百度集团、蔚来、中芯国际跌超5%；电力股大涨，大唐发电涨超11%，中国电力涨超6%,2022-10-11 16:10:14,601111.SH,601991.SH,eastmoney,同涨
中国国航,大唐发电,【收盘播报】香港恒生指数收跌2.23%，恒生科技指数跌3.55%创收盘新低，航空股、软件股跌幅居前，大型科技股普跌，哔哩哔哩、中国国航跌超9%，美团跌超6%，百度集团、协鑫科技、蔚来跌超5%、中芯国际跌近5%；电力股大涨，大唐发电涨超11%，中国电力涨超6%,2022-10-11 16:10:10,601111.SH,601991.SH,eastmoney,同跌
宁德时代,国轩高科,【宁德时代、国轩高科投资锂电铜箔研发商华创新材】企查查APP显示，近日，铜陵市华创新材料有限公司发生工商变更，新增宁德时代(300750)全资子公司宁波梅山保税港区问鼎投资有限公司、国轩高科(002074)全资子公司合肥国轩高科动力能源有限公司等为股东,2022-10-11 14:31:34,300750.SZ,002074.SZ,eastmoney,上级
宁德时代,亿纬锂能,盘面上，赛道股集体反弹，新能源重拾升势，包括宁德时代、亿纬锂能在内的多只龙头股发布较好的业绩预告后，股价大涨,2022-10-11 12:55:18,300750.SZ,300014.SZ,eastmoney,同涨
永泰能源,中煤能源,【煤炭股高开高走，煤炭ETF涨超3.5%】煤炭股高开高走，永泰能源涨超7%，兖矿能源涨超5%，华阳股份、中煤能源等跟涨,2022-10-10 10:15:18,600157.SH,601898.SH,eastmoney,同涨
天保基建,沙河股份,天保基建、沙河股份、保利发展等跟涨,2022-10-10 09:52:59,000965.SZ,000014.SZ,eastmoney,同涨
国际医学,金智科技,【早间公告：国际医学下属医院获准开展常规体外受精-胚胎移植及卵胞浆内单精子显微注射技术】①金智科技：公司及全资子公司近期中标3个用户侧分布式光伏项目和模块化变电站项目，累计中标额9411万元，占公司2021年度营业总收入的5.74%,2022-10-10 08:28:54,000516.SZ,002090.SZ,eastmoney,供应
上机数控,康缘药业,【A股三季报披露大幕拉开！上机数控、康缘药业率先披露，72家公司业绩预喜】10月9日晚，上机数控、康缘药业两家上市公司率先披露2022年三季报，A股三季报披露正式拉开序幕,2022-10-10 01:19:48,603185.SH,600557.SH,eastmoney,同行
海泰发展,天健集团,【房地产支持政策升级加码，机构看好板块四季度投资机会】10月10日，A股房地产板块高开，截至收盘，申万一级地产指数逆势微涨0.05%，其中海泰发展涨停，天健集团涨幅超过9%,2022-10-10 21:52:52,600082.SH,000090.SZ,eastmoney,同涨
嘉元科技,宁德时代,【嘉元科技：与宁德时代签订高端锂电铜箔采购合作意向备忘录】嘉元科技10月10日公告，公司近日与宁德时代签订了《高端锂电铜箔采购合作意向备忘录》,2022-10-10 17:18:10,688388.SH,300750.SZ,eastmoney,合作
长川科技,北方华创,【芯片股大跌，机构抛售长川科技2.69亿元】芯片股今日普跌，长川科技跌停，北方华创跌近8%,2022-10-10 16:33:17,300604.SZ,002371.SZ,eastmoney,同跌
长川科技,北方华创,盘后数据显示，四机构卖出长川科技2.69亿元，两机构买入1.34亿元，深股通净买入2.1亿元；三机构卖出北方华创9825万元，四机构买入1.92亿元，深股通净卖出1.23亿元,2022-10-10 16:33:17,300604.SZ,002371.SZ,eastmoney,未知Unknown
上汽集团,申通地铁,作为国内首个政府自主建设的超大城市级出行服务数据平台公司，上海随申行智慧交通科技有限公司由上汽集团、久事集团、申通地铁集团、仪电集团、城建投资、上海信投等六大国有企业共同出资建立,2022-10-10 16:21:24,600104.SH,600834.SH,eastmoney,未知Unknown
东华软件,东华科技,【东华软件山西晋城设子公司，经营范围含移动终端设备销售】企查查APP显示，近日，晋城东华科技有限公司成立，注册资本3亿元，经营范围包含智能机器人的研发；移动通信设备销售；移动终端设备销售；家用视听设备销售等,2022-10-09 11:02:26,002065.SZ,002140.SZ,eastmoney,上级
致远互联,深信服,【致远互联携手深信服打造“协同+安全”融合方案，护航企业数智转型】致远互联10月9日消息，日前，致远互联与深信服科技股份有限公司(简称：深信服)正式签署生态合作协议,2022-10-09 08:14:06,688369.SH,300454.SZ,eastmoney,合作
比亚迪,海天味业,【假期要闻汇总】假期影响市场的重要财经资讯有：习近平会见C919大型客机项目团队代表并参观项目成果展览；李克强称有信心有能力保持经济运行在合理区间，推动经济持续健康发展；央行下调首套个人住房公积金贷款利率0.15个百分点；明年底前居民换购住房可享个税退税优惠；监管鼓励银行进一步加大制造业中长期贷款投放力度，21家全国性银行8-12月预计新增1万亿-1.5万亿；恒指周三暴涨千点，科技指数大涨7%；比亚迪9月新能源汽车销量20.13万辆，同比增长183.07%；海天味业再发声明否认“双标”,2022-10-09 05:28:59,002594.SZ,603288.SH,eastmoney,同行
中国石化,中国石油,【中国石化：截至9月30日已累计回购A股股份4800万股】中国石油化工股份有限公司9日发布的A股股份回购进展公告显示，截至9月30日，中国石化已累计回购A股股份4800万股，占公司总股本的比例为0.04%，购买的最高价为人民币4.36元/股、最低价为人民币4.19元/股，已支付总金额超人民币2亿元(不含交易费用),2022-10-09 19:30:28,600028.SH,601857,eastmoney,增持
东方电热,合盛硅业,【东方电热：全资子公司签订7.13亿元销售合同】东方电热10月9日公告，全资子公司江苏东方瑞吉能源装备有限公司与新疆东部合盛硅业有限公司签署了《买卖合同》,2022-10-09 16:52:25,300217.SZ,603260.SH,eastmoney,合作
正邦科技,大北农,【出售子公司股权终止，正邦科技称大北农公告中部分内容与事实不符】10月9日晚间，正邦科技(002127)发布公告称，公司近日关注到北京大北农科技集团股份有限公司发布了《关于解除江西正邦科技股份有限公司旗下部分控股子公司股权转让协议暨终止收购的公告》,2022-10-09 16:51:59,002157.SZ,002385,eastmoney,纠纷
正邦科技,大北农,【“断料”风波后正邦科技又遭起诉：大北农终止超20亿收购，索赔6亿元】红星资本局10月9日消息，近期风波不断的正邦科技(002157.SZ)资产出售又遇阻碍,2022-10-09 13:42:13,002157.SZ,002385,eastmoney,纠纷
大北农,正邦科技,国庆前夕，北京大北农科技集团股份有限公司(以下简称“大北农”；002385.SZ)发布公告称，终止收购正邦科技旗下部分控股子公司股权，还将起诉正邦科技，要求返还6.09亿元的预付款、违约金等,2022-10-09 13:42:13,002385,002157.SZ,eastmoney,未知Unknown
比亚迪,海天味业,【假期要闻汇总】假期影响市场的重要财经资讯有：习近平会见C919大型客机项目团队代表并参观项目成果展览；李克强称有信心有能力保持经济运行在合理区间，推动经济持续健康发展；央行下调首套个人住房公积金贷款利率0.15个百分点；明年底前居民换购住房可享个税退税优惠；监管鼓励银行进一步加大制造业中长期贷款投放力度，21家全国性银行8-12月预计新增1万亿-1.5万亿；恒指周三暴涨千点，科技指数大涨7%；比亚迪9月新能源汽车销量20.13万辆，同比增长183.07%；海天味业再发声明否认“双标”,2022-10-08 06:00:53,002594.SZ,603288.SH,eastmoney,同行
国轩高科,中国动力,【美国密歇根州：国轩高科子公司将在当地建电池材料工厂】美国当地时间10月5日，美国密歇根州州政府官方网站发布消息称，中国动力电池厂商国轩高科股份有限公司的美国子公司Gotion将在密歇根州的大急流城(Big，Rapids)投资建设电池材料工厂，投资金额约为23.64亿美元，项目将创造2350个就业机会,2022-10-08 16:48:59,002074.SZ,600482.SH,eastmoney,合作
比亚迪,长城汽车,港股汽车股跌幅扩大，理想汽车跌超16%，蔚来汽车跌超8%，小鹏汽车、华晨中国跌近7%，比亚迪股份、长城汽车跌近5%,2022-10-07 09:44:07,002594.SZ,601633.SH,eastmoney,同跌
比亚迪,海天味业,【假期要闻汇总】假期影响市场的重要财经资讯有：习近平会见C919大型客机项目团队代表并参观项目成果展览；李克强称有信心有能力保持经济运行在合理区间，推动经济持续健康发展；央行下调首套个人住房公积金贷款利率0.15个百分点；明年底前居民换购住房可享个税退税优惠；监管鼓励银行进一步加大制造业中长期贷款投放力度，21家全国性银行8-12月预计新增1万亿-1.5万亿；恒指周三暴涨千点，科技指数大涨7%；比亚迪9月新能源汽车销量20.13万辆，同比增长183.07%；海天味业再发声明否认“双标”,2022-10-07 08:00:53,002594.SZ,603288.SH,eastmoney,同行
君实生物,药明康德,港股生物技术板块走低，君实生物跌超5%，荣昌生物跌超4%，药明康德、腾盛博药、百济神州跌超3%,2022-10-06 10:10:44,688180,603259.SH,eastmoney,同跌
中金公司,中信证券,【上美集团再度递表申请港股IPO】护肤品企业上海上美化妆品股份有限公司(上美集团)10月5日向港交所主板提交上市申请，摩根大通、中金公司和中信证券为联席保荐人,2022-10-06 09:10:39,601995,600030.SH,eastmoney,同行
南方航空,中国国航,截至发稿，中国南方航空(01055.HK)涨超7%、中国国航(00753.HK)涨超7%,2022-10-06 14:49:34,600029.SH,601111.SH,eastmoney,同涨
中国平安,比亚迪,中国平安、京东集团、哔哩哔哩大涨约10%，比亚迪股份涨超9%，9月新能源汽车销量首超20万辆，阿里巴巴、美团、蔚来涨约8%,2022-10-05 13:32:27,601318.SH,002594.SZ,eastmoney,同涨
华策影视,横店影视,《万里归途》由华策影视主控出品，横店影视参与出品，阿里影业和猫眼娱乐则作为联合发行方,2022-10-04 13:38:58,300133.SZ,603103.SH,eastmoney,合作
